,Date,Notes,Commentaires
263,oct. 2017,"5,0","Un dimanche soir, pas grand chose d'ouvert sans aller en centre ville, une petite recherche sur lafourchette me propose La Fabryk. Toutes les photos et les avis nous incitent à tester, et on a bien fait.
A l'intérieur c'est immense, beaucoup de vie, bien loin du repas dominical. C'est une carte de brasserie avec planches, salades, burger, viandes et quelques surprises. J'opte pour le menu Fabryk Infinity :
- planche océane à partager
- moules frites à volonté
- carpaccio à volonté
- mousse au chocolat
La planche en apéro est un peu chère aux vues des quantités, ce sont des crevettes façon Thaï et des seiches à la plancha. Mais c'est drôlement goûtu, on commence bien.
Les moules sont petites mais bonnes, façon marinière, les frites sont au top. Bémol sur le carpaccio, cela fait beaucoup dans l'assiette et il manque un peu d'assaisonnements. La mousse au chocolat et sa chantilly finissent de m'achever, je vais me coucher repus.
En bref pour 20€ le menu avec en plus les boissons et la planche on s'en tire bien, on a envie d'y revenir. Le service était un peu long par moment mais toujours sympathique, et ils ont une bonne programmation pour animer les soirées."
264,oct. 2017,"2,0","En chute libre... déjà passé il y a 1 an... avec avis sur TripAdvisor... là je n'ai pas retrouvé mes petits...

Burger hyper décevant. 
Pas assez de personnel en salle. 

Reprenez vous..."
265,sept. 2017,"4,0","Déco tres sympa et moderne dans un cadre qui fait penser a une ancienne usine rénovée.
Capacité importante qui permet de tenter le coup sans réservation.
Accueil agréable et sympathique avec un service assez rapide grace a un nombre important de personel.
Coté cuisine, c'est simple et bon (salades, pizzas, burger et quelques spécialitées) pour un prix raisonable. Les desserts sont excellents.
Bref, une excellente adresse a deux pas de la maison de la danse Et cerise sur le gateau, un groupe de musique tous les soirs a partir de 21h. Tres bon moment ...."
266,sept. 2017,"4,0","J'y suis allé en jour de semaine un midi à 4, on a été servit rapidement. Plat du jour à 9.80, on a voulu changer la garniture et cela a été fait sans soucis.
Service rapide et efficace.
Je recommande vivement autant la viande que le poisson et les sauces sont faites maison."
267,sept. 2017,"4,0","J'ai beaucoup aimé la décoration de ce restaurant immense, où les espaces sont bien définis. Les différentes  animations proposées tout au long de la semaine permettent à chacun de choisir sa soirée en fonction de ce qu est proposé. C'est TOP comme concept.
En ce qui concerne le coté restaurant la carte est très variée et c'est bon.
Un seul regret en ce qui me concerne la quantité  un peu limite du  verre de vin qui accompagne de si bons moments."
268,sept. 2017,"4,0","Découvert ce restaurant pas très loin du bureau. L'accueil est chaleureux et le personnel attentionné. Le cadre est plus que sympathique style vienne usine rénovée avec un toit typique du vieux lyon. La décoration moderne. Le menu de midi et très copieux servi rapidement avec entrée et plat pour le prix d'une salade à d'autres endroits.
Les plats changent tous les jours et constamment renouvelés. Un exemple foie de veau sauce myrtilles et poire pochée au vin 😍
"
269,sept. 2017,"4,0",Nous avions déjeuné avec des collègues à midi. Le service était rapide et efficace. Le plat du jour et dessert à 12€ est plus que correct même si le demi (bière) était un peu cher. Le cadre est agréable et il y a du choix. Bon rapport qualité prix.
270,août 2017,"4,0","Après un début difficile, appel pour réservation, on me dit pas de soucis venez.
Une fois sur place on me demande si j'ai réservé, oui mais on a pas pris mon nom. Le serveur, très sympa nous trouve malgré tout une table pour 4.

Service rapide, serveur et équipe très sympathique. Quelques fausses notes, les accompagnements de 3 plats sur 4 n'étaient pas ceux commandés, et nous avons du faire modifier un désert (2 boules de glaces) qui n'étaient pas les parfums demandés.

Pour finir sur une bonne note, les déserts maisons étaient vraiment très bon, bien présenté, au dessus du niveau du reste du repas ( bien que très bien pour une brasserie), et encore une fois les serveurs était très sympa et le cadre très chaleureux."
271,août 2017,"5,0","Rien à dire, service impeccable, plats excellents, accueil souriant. Nous en sommes sortis ravis et y retourneront sans aucune hésitation. "
272,août 2017,"4,0","Bel endroit super service bonne bière
Accueil à l écoute avec le sourire ET tres bonne description des bières dispo
"
273,août 2017,"4,0","Repas en famille, peu de monde, service impec, plats délicieux! Quantité plus que suffisante(pizzas bien garnies, coquillettes façon risotto très bonnes, frites MAISON)  Présentation pas mal du tout, cadre sympa. Rapport Qualité/prix très bon. 
Ambiance indus' avec musique....
Je reviendrai avec des amis pour l'happy hour."
274,mai 2017,"1,0","Entrée plus plat en presque 3h ! Hors que la salle n'étais pas pleines, le serveur ne prend pas la peine de savoir si tout c'est bien passé ! Coter cuisine nous avons pris une mozzarella accompagné de tomate, j'ai étais surpris de voir des tomates cerise entière !!! Aucun assaisonnement donc plus que fade !! En plat nous avons pris un burger italien ( poulet très cuit, sec et sans saveur, une louche de tomate débordante du burger, les frites étaient insipides dégoulinant d'huile de friture à croire qu'elle ai étaient passer plusieurs fois dans la friteuse ! ) on a pris également une sèche à la planchât accompagner de coquillette ( la sèche un peu trop cuite car caoutchouteuse ! Également sans aucun assaisonnement et je suis toujours entrain de chercher la persillade ! Ce qui et des coquillettes quand on fais ce genre de féculent il faut penser à les prêcuire aldente sinon les pâtes son beaucoup trop cuite ! Les coquillettes n'étaient également pas assaisonner !!! Une fois notre plat terminer il a fallut attendre une bonne trentaine de minutes afin d'être débarrasser et encore 20 min avant que nous nous levions pour nous diriger au bar afin de régler la note !"
275,août 2017,"4,0","Bonne brasserie de quartier 
Accueil souriant, service impeccable et rapide 
Deco branchée 
On a passé un agréable moment 
Bon rapport qualité prix 
Assiettes copieuses 
Tartare de bœuf, écrasé de pommes de terres et crêpes Suzette 
On y retournera"
276,août 2017,"1,0","Voila bien longtemps que je n'avais pas vu un resto aussi catastrophique...
A part la déco qui est sympa, le service est lamentable, c'est très long, il faut reclamer en permanence, boissons, pain, eau... Quand arrivent enfin les plats, les accompagnements n'ont rien à voir avec ce que nous avions commandés, les burgers dégoulinent de gras et ils ont visiblement été réchauffés. Le tartare est tout petit, mais heureusement car il n'a pas la même couleur dessus que dessous !! Et les assaisonnements ne sont pas venus... 
Bref 4 plats, 4 désastres, nous n'avons pas oser essayer les desserts, on a pris une glace en rentrant à la maison pour se remettre de la chaleur insupportable à l'intérieur du resto.
Peut-être que les titulaires étaient en vacances et que nous avons eu droit aux intérimaires... c'est entendable pour le service mais pas pour la cuisine."
277,juil. 2017,"3,0","Si vous aimez les pizzas : passez votre chemin :-/

Champignons épais d'un centimètre, sauce tomate pas cuisinée, jambon roulé aux 4 coins (original...!).
Si je ferme les yeux, j'ai l'impression qu'on me verse dans la bouche directement une conserve de sauce tomate, dans laquelle on a ajouté des champi en conserve et une tranche de jambon roulée.

Dommage.

Je ne sais pas ce qu'il en est des autres plats, donc note ""moyenne"""
278,juil. 2017,"4,0","Ce restaurant est un bon endroit pour déjeuner le midi. La salle est spacieuse et les tables agréables. 
Le service est efficace limitant l'attente. Le menu est varié, il y en a pour tous les goûts, et les plats sont bons (pizza, burger..)"
279,juil. 2017,"5,0","Nous avons été servi par un (très ) grand serveur absolument adorable ! Qualité brasserie irréprochable, rapport qualité prix très correct, un peu bruyant en cas d'affluence."
280,juil. 2017,"4,0","recommandé par notre hôtel avec une petite remise a la clef, nous sommes aller diner dans ce restaurant, qui meme s'il n'a rien d'exceptionnel reste très appréciable autant par l'accueil que par la nourriture dans l'ensemble.
coquillettes aux truffes un peu trop chargées mais sinon rien a redire
a recommander sans hésitation"
281,juil. 2017,"5,0","Un personnel très sympa,un cadre agréable et une très bonne cuisine.
Nous avons été ravi du début à la fin, cuisson parfaite, qualité au rendez vous. A refaire !"
282,juil. 2017,"4,0","Mention spéciale pour la gentillesse des serveurs.
Pour le reste rien a redire, l'esprit brasserie est respecté et les prix sont honnêtes.
Je vous conseille le mojito passion en apéritif qui est excellent.. "
283,juin 2017,"4,0",Les plats proposés sont diversifiés et il paraît difficile de ne pas trouver son bonheur dans cet établissement dont le service est toujours sympathique et de qualité.
284,juin 2017,"3,0","Voilà un restaurant dont le fort potentiel n'est malheureusement pas mis à profit... Le service : rien à dire, accueil chaleureux, personnel aimable et très accueillant. Mais quant à la cuisine, c'est la grande déception : une carte très classique mais surtout un réel manque d'efforts en terme de qualité. On vous vend du ""fait maison"" alors que les produits utilisés sont en majorité industriels. Quelques exemples simples mais concrets : les œufs durs ne sont même pas cuits sur place, ils sont achetés déjà cuits (comme ceux que vous trouvez dans les salades industrielles au supermarché). Un autre exemple : l'île flottante. Les blancs sont montés sur place mais la crème anglaise est la même que celle que vous trouvez en brique au supermarché. Coulis et sauce caramel : encore de l'industriel. Résultat : un très mauvais rapport qualité/prix et une addition plutôt élevée pour un repas loin d'être appétissant."
285,juin 2017,"3,0","La déco est sympa, les prix corrects et la cuisine tout à fait au niveau pour ce que l'on attend de ce type de resto de quartier.... Mais le service : au secours !!!!
Nous y étions allé un soir de semaine où il y avait très peu de clients et sans doute pas loin d'un serveur par table.... mais sans doute sont-ils aveugles, font-ils un concours à qui sera le dernier à voir le client... sauf bien sûr pour blaguer avec une table de minettes :-)
bref nous n'avons pas de grandes exigences mais il faut vraiment de la constance pour commander un dessert.... peut être même de l'acharnement !
Bref dans le style restaurant de quartier simple, il y a beaucoup mieux et surtout plus sympa à Monplaisir."
286,juin 2017,"4,0",Nous avons bien mangé pour un prix raisonnable. Le serveur était très agréable et avisé dans ses conseils. La décoration est sympa. Nous avons passé un bon moment.
287,juin 2017,"3,0","Moyen car ce n'est pas mauvais mais pas inoubliable non plus. Fabryk fait un peu industriel et c'est pareil pour ce qui est dans l'assiette. On a plus l'impression d'un appro chez Metro que chez les agriculteurs bio de la région. Mais ce n'est pas mauvais non plus, hein. Correct, voila. Ce qui est en dessous de la moyenne c'est le bruit mais c'est du à la configuration des lieux c'était déjà le cas du temps de Rouge Tendance. Ce qui remonte la note ce sont l'accueil et le service diligents et souriants, le choix de plats (bon mais justement qui trop embrasse mal étreint), des quantités généreuses et un tarif contenu. Personnellement je préfère les petits bistrots de caractère mais tout le monde n'aime pas la cuisine lyonnaise, en allant à la Fabryk, même à 12 il y aura des plats pour satisfaire tout le monde, ça c'est bien aussi."
288,juin 2017,"4,0","Très joli cadre,service très sympa et serveurs très a l'écoute des clients,une cuisine bonne ,simple . Un choix a la carte varié,  ,mais avec certains plats  la note peut vite grimper tout de même.,donc attention !! Un restaurant ou vous pouvez déjeuner avec vos enfants,activité le dimanche !!! C'est sympa,agréable, !!!A refaire,"
289,juin 2017,"2,0","Nous étions venus une première fois dans ce restaurant qui semblerait avoir ouvert ses portes il y a peu de temps tellement les serveurs étaient aux petits soins et nous demandaient si ce que nous mangions était bon. Même si notre avis était mitigé sur les plats, nous sommes ressortis contents de notre diner. Nous sommes donc revenus !

Quelle déception pour notre retour.. Nous avons attendu, attendu, alors que c'était un soir en semaine avec peu de tables. Pour avoir lune simple assiette apéritif, nous avons attendu 30 minutes, pour finalement demander à la serveuse ce qu'il en était : la commande n'avait pas été prise par notre serveur. La commande est passée en urgence mais nous avons encore attendu 15 minutes. L'assiette arrive avec, au milieu, de la roquette toute défraichie, molle, chaude.. qu'il aurait mieux fallu ne pas mettre, ou bien remplacer par une autre variété de salade. Passons au plat, avec des oublis de verres avec la carafe, une garniture dans l'assiette que nous avions bien commandé... Nous avons du solliciter le personnel à 4-5 reprises."
290,juin 2017,"4,0","Un bon dîner en terrasse avec la possibilité de choisir un espace terrasse fumeur ou non avec une deco style industrielle. 
Le fish n chips est bon (peut être pas assez copieux pour certains) et le burger barbecue, un délice! Et pour accompagner des frites maison! 
Un point positif également pour le mojito passion et le service très accueillant! "
291,mai 2017,"4,0",J'ai déjà mangé dans ce restaurant plusieurs fois je n'ai jamais été déçu le service est sympathique les plats originaux et les produits bon
292,mai 2017,"5,0","Très bel endroit, pot de thèse organisé à la vas vite, équipe très professionnelle, dynamique et à l'écoute! Nous avons passé un très bon moment dans votre petite salle à l'étage et reviendrons avec grand plaisir. 
Merci pour tout 
A bientôt "
293,avr. 2017,"5,0","Restaurant à très bon rapport qualité/prix. Nous y sommes allés entre amis, en choisissant divers plats (pizzas, fruits de mer) et nous en sommes très satisfaits, la cuisine est top! Le cadre est également très agréable, moderne et convivial. Je conseille !"
294,mai 2017,"4,0","Une bonne salade, de même pour la pizza. Un très bon accueil avec un serveur très agréable et attentionné. Une bonne adresse sur Lyon. "
295,mai 2017,"3,0","Nous avions réservé pour diner un vendredi soir et la soirée a mal commencé car notre réservation n'avait pas été enregistrée ... Nous avons attendu debout dans un coin pendant plus de 30 minutes qu'une table se libère. 
Des attentes très longues entre le moment où nous nous sommes installés (il faisait très chaud et au bout d'un moment je suis allée demander une carafe d'eau au bar !), le moment où notre commande de boisson a été prise, le moment où les boissons ont été apportées (avec un mojito ni frais ni pétillant qu'il a fallu faire refaire ...), et le moment où la commande du repas a enfin été prise. 
Un peu déçus par le repas (assiette du boucher, fish n chips et suprême de volaille farci à l'italienne) : nous avons trouvé à l'unanimité que les frites étaient trop salées et que la qualité proposée était de type brasserie de moyenne gamme (mais un peu chère du coup !). J'avoue, nous nous attendions à mieux.
Des points positifs tout de même : un serveur vraiment sympa et professionnel qui a fait du mieux qu'il pouvait, un décor original, et nous avons adoré l'ambiance jam session du vendredi soir."
296,mai 2017,"5,0","Notre choix pour un EVJF s'est porté sur la Fabryk... et quel bon choix !

Le lieu est chaleureusement décoré, avec une ambiance sympathique. 

La pizza Poulet César est plutôt bonne, même si des morceaux de poulet plus petits et donc plus répartis seraient agréables. 

Une mention toute particulière pour notre serveur Grégory ! Sa gentillesse et sa disponibilité ont illuminé notre soirée !
"
297,mai 2017,"3,0","De passage dans le quartier on décide de déjeuner à la fabryk. 
Je prends une salade sans vinaigrette 
Mon invite un Burger frite ..
Au bout de presque 30 min de attente arrive nos plats . Ma salade porte des traces évidente de ....vinaigrette et les tomates cerises ont en prime encore la queue, original.  Le Burger de mon invite est correcte la viande trop cuite .
On ne paye que le Burger car je renvoye ma salade ...
"
298,mai 2017,"4,0","Ce restaurant propose une carte simple mais suffisamment diversifiée. Le décor est sublime. J'ai aimé ce côté industriel et notamment le mur de bouteilles au fond de la salle. Les quantités sont copieuses. Ma petite salade italienne en vaut une grande. Le goût y était. Le service est chaleureux et bienveillant. En revanche quelques fausses notes au moment de l'addition heureusement que j'ai vérifié la note car on nous avait compté 9euros en plus.
"
299,mai 2017,"3,0","Nous allions régulièrement à cette adresse le samedi vers 15 heures et etions plutôt satisfaits
ce samedi s'est assez mal passé servive très long alors que nous étions les seuls, arrivée 15 h 30 depart 17 h 45 !
les verres de vin ont été renvoyés tellement ils étaient peu remplis .
les croutons de la salade lyonnaise étaient durs voire rassis , le poulet était tellement sec que difficilement mangeable dommage le goût était sympa
le moelleux chocolat framboise était lui aussi beaucoup trop sec , les crèpes suzette ont été flambées beaucoup trop rapidement 
Esperons que c'est accidentel car nous avions plaisir à aller déjeuner tardivement à la FABRYK !"
300,mai 2017,"4,0","Accueil sympathique, locaux agréables, petite carte et plats très bons.
Je noterai juste un bémol sur le plateau fromage-charcuterie à partager : un peu cher, ou alors un peu trop petit... mais les plats sont au bon prix selon moi.
J'ai apprécié avoir différents goûts dans l'assiette.
"
301,avr. 2017,"4,0","Nous y sommes allés un dimanche avec nos enfants de 2 et 4 ans.
L'accueil est chaleureux et le personnel vraiment très sympathique. Il y avait une animation que mon grand a apprécié.
Nous avons pris des pizzas qui étaient bonnes mais sans plus, les enfants ont été ravis de leur repas (le menu enfant est offert le samedi et dimanche midi).
C'est un bon rapport qualité prix, et bien que nous allions souvent au restaurant nous avons rarement affaire à une équipe aussi agréable !"
302,mai 2017,"1,0","Commandé 2 pizzas via foodora.
Les pizzas étaient petites, ils manquaient de la mâche sur les deux (sur l'une remplacé par de la pomme ^^) ... et niveau goût rien d'exceptionnel, limite du surgelé!"
303,mai 2017,"4,0",Tres bien accueilli chaleureusement service impeccable bonne  cuisine très bien garni cadre tres agréable 
304,avr. 2017,"5,0","Repas de  boulot organisé pour 10 personnes pour fêter un départ,  accueil sympathique, bon conseil du serveur sur le vin. 
Les burger sont bons, les frites fraîches.  La musique live  est un plus.
Un grand merci à gregory le serveur qui a été  vraiment  sympa et amusant. Je recommande de ce restaurant pour les groupes."
305,avr. 2017,"3,0","Nous sommes déjà allés plusieurs fois dans ce resto et à chaque fois nous sommes sortis satisfaits. Cependant, ayant désormais un bébé, nous avons voulu ce soir nous faire livrer à domicile via Deliveroo. Et ben nous avons été assez déçu. Les prix sont exactement les mêmes que ceux au restaurant donc nous nous attendons à des assiettes similaires qu'au restaurant. Or ce n'était pas le cas, nous en avons eu pour 42€ pour deux salades et une entre commune de charcuterie/fromage, cette dernière était bonne et assez copieuse mais ils n'avaient pas mis de pain pour accompagner. A la limite tant pis, mais quant aux salades, aucune n'avait de sauce ! Et pourtant nous avons commandé une césar, pour laquelle la sauce est particulière et donc pas facilement faisable chez soit en deux secondes. De plus la salade de celle-ci était clairement en sachet et à moitié fânée qui plus est. La salade lyonnaise était meilleure (la salade de celle-ci ne semblait pas en sortir d'un sachet), mais toujours sans sauce. Bref allez-y au resto mais surtout pas en livraison !"
306,avr. 2017,"4,0","Venus entnre amis avec enfants, nous sommes d'emblée très bien reçu. Les serveurs sont vraiment gentils et plein d'humour. Le lieu est grand, mais le cadre d'ancienne usine lui prête un certain charme et la déco est de bon gout.

On sent que le personnel est habitué aux groupes et aux familles, mais le service ET la cuisine est à la hauteur. Très belle carte, beau choix de bière et de vin et tout y est fait maison.

Une excellente adresse, un prix adapté à tous budgets et une excellente ambiance générale. Un très bonne adresse, merci à vous."
307,avr. 2017,"4,0","c'est un restaurant à partager entre amis ou en famille mais aussi pour un dîner romantique
le midi on peut manger une formule plat dessert ou entrée dessert
c'est bien pour manger rapidement entre midi et deux
il propose diverseres activités suivant les le soir ou on décide d'y aller
c'est super sympathique et le cadre est très cosy
en plus, les serveurs sont vraiment gentils et à votre écoute
je recommande ce restaurant car on y mange bien"
308,mars 2017,"5,0","Le service est très à l'écoute, et très gentleman ce qui est très appréciable. La carte est immense, on a de quoi se perdre, mais c'est ce qui donne l'eau à la bouche tellement on a envie de tout goutter. L'ambiance est très agréable car nous sommes allé un mercredi soir et ce jour-là, il y a un groupe de musique, nous avons bien aimé. Le cadre est vraiment sympathique. Le seul point négatif est qu'il n'y a pas vraiment de places pour se garer à proximité mais reste très accessible en TCL."
309,avr. 2017,"4,0","Restaurant sympathique, serveurs très chaleureux et souriant ! Bon rapport qualité/prix, je recommande ce restaurant  pour passer un bon moment entre amis ou en famille"
310,avr. 2017,"5,0","Je recommande vivement ce restaurant, les hamburgers  sont délicieux et je tenais à souligner l'attitude très positif et sympathique du personnel."
311,NA,"4,0",Bon rapport qualité/prix sur plats simples mais bien préparés. Cuisson des viandes correspondante aux demandes. On y retournera
312,mars 2017,"5,0","Ce n est pas la première fois que je viens et à chaque fois je suis satisfaite de la nourriture. Le cadre est très agréable, les serveurs sympathiques et la note pas trop salée. Je reviendrai :-)))"
313,avr. 2017,"4,0","Je connaissais cet établissement avant sa reprise mais je n'avais pas encore eu l'occasion de tester. 
Au cours d'un repas d'affaires, l'occasion se présente. 
Cadre et décoration sympa. Une carte bien fournie avec des mets très tentants. Service rapide, service à votre écoute. 
Rapport qualité / prix très correct. "
314,NA,"5,0","Très sincèrement, nous sommes allé pour nos 9 ans ma femme et moi et nous nous sommes régalés, en plus de ça le mardi soir il y avait un petit groupe de musique qui chantait bien pour donner une superbe ambiance. Et en prime nous avions eu un gâteau avec une magnifique bougie, quelle belle intention de leur part, j'étais surpris."
315,mars 2017,"3,0","Nous n avions pas bcp de temps, nous avons été servies en terrasse le plus terrasse non fumeur d un côté et croyez moi c est bien agréable. 
Je hamburger est très bon viande hachée fraîche 
Service rapide personnel pro et souriant. 
Adresse à retenir"
316,NA,"4,0","Souris d'agneau délicieuse ,le conseil du serveur pour le vin très satisfaisant,le service souriant .....c'était la 2 ème fois et nous reviendrons.."
317,mars 2017,"2,0","Cadre sympa, moules frites à volonté. Les moules marinières sont bonnes dommage qu'il n'y ai pas plusieurs choix de sauces par contre les frites franchement dégueulasses. Elles arrivent sur la table toutes marrons et toutes molles, impossible de prendre une frite elles sont toutes collées les unes après les autres.
Serveur sympas."
318,mars 2017,"5,0","Très bon moment passé pour une AG. Nous étions un groupe de 50 et le service était impeccable, les serveuses et serveurs agréables et souriants. De bons plats copieux."
319,mars 2017,"3,0","Pour une première fois dans cet établissement, l'accueil est sympathique et le décor chaleureux. Rien à dire sur le service, les plats sont correct avec un petit bémol pour les frites qui ne sont pas terrible. En revanche, s'il y a un dessert à éviter, c'est bien l'île flottante qui a dût être la pire que j'ai mangé dans ma vie. . .Après en avoir parlé au serveur en fin de repas, il semble que je ne sois pas le premier à lui faire la remarque mais visiblement rien ne change...dommage !"
320,mars 2017,"3,0","Première expérience avec ce restaurant, qui malheureusement sera la dernière. Si le cadre est accueillant et bien mis en valeur, le contenu de l'assiette est décevant.
J'ai pris une souris d'agneau dont la viande n'avait aucun goût ni consistance...
Si le dessert (une glace composée) était correct, les boules de glace étaient standard, sans grand goût... Le service, s'il était correct dans les faits, manque de sourire et de courtoisie...
Point positif : la bière servie en apéritif était excellente (et la jeune fille qui l'a servie, souriante)"
321,mars 2017,"1,0","Pour une salade 15 euros, quelle honte surtout que celle-ci n' est pas garnie.
Beaucoup beaucoup de salade verte et très peu de viande ou poisson.
Pression à 4 euros
Le Rapport qualité prix, eSt
Abusif, même si le restaurant se situé à Lyon, 
Le Service est  correct et rapide"
322,mars 2017,"3,0","Nous avons dîner un vendredi soir entre amis, les plats sont dans l'ensemble bons et copieux .le service très sympathique .
Par contre les mojitos à l'apéro ils avaient à mon avis oublié le rhum.! Le vin de très mauvaise qualité.
Et surtout ce soir là il y avait un groupe la musique très sympa mais c'était du coup beaucoup trop fort et nous ne pouvions absolument pas discuté.. du coup nous avons écourté notre repas en ne prenant pas de dessert.
en resumé on va retenté un soir en semaine et on ne prendra que de l'eau ... dommage il suffirait de pas grand chose pour que ce soit parfait car je le répète les plats sont bons ..."
323,févr. 2017,"3,0","Nourriture correct sans plus.  Acceuil très sympa.  Resto cool.
C'est grand.  Il n'y avait pas de concert ce soir là.  Mais comme leur radio diffusé de la bonne musique je suppose que les concerts doivent être de qualité"
324,févr. 2017,"3,0","Brasserie classique, avec des tarifs ""dans les normes""...(ref : burger classique 13,5€ --> mais steak surgelé..). 

Plat choisi, burger ""fabryk"" un peu trop cuit et frites tièdes...bof 

La bière pression est légère et agréable.

Le cadre est plaisant et ce n'est pas trop bruyant malgré la taille du restaurant et le monde. Le service assez rapide (Début de soirée) et les serveurs sont sympas."
325,févr. 2017,"3,0","Accueil très bien, musiciens de jazz nickel mais vraiment musique forte. Difficile de discuter ! Les plats type Burger bien par contre l'assiette du Boucher 3 mini morceaux et demande de frites sup ! Car portion enfant !!!
À refaire à midi pour voir si concept formule plat du jour midi mieux ? 

"
326,févr. 2017,"5,0","très bien reçu, serveur très sympathique, beaucoup de choix mais le regroupement par thème n'est pas génant et jolie cadre, nous étiions ravis"
327,janv. 2017,"4,0","Étant Groupe de 28 personnes:
Service au top
Rapide et de qualité 
Pour ma part, j'ai pris en burger avec du bacon 
C'était vraiment bon, cuisson de la viande respecter !"
328,févr. 2017,"3,0","Sur la carte l'idée est bonne et même avec une certaine originalité, malheureusement dans les faits... 
Nous avons pris trois pizzas à emporter et aucune n'étaient bonnes. 
Les produits utilisaient semblent pourtant frais (sauf la sauce tomate qui n'est vraiment pas top) mais le problème vient de la réalisation. 
Je sais bien qu'il ne faut pas trop charger de garniture les pizzas à pâte fine mais la on en était au point ou on chercher les ingrédients indiqués sur la carte ... 
Pour en finir les pizzas été trop cuites. 

Bref on redonnera peut être une chance à ce restaurant mais pas une de plus. 

GT. "
329,janv. 2017,"3,0","Restaurant bruyant,faire jouer de la musique est une bonne idée mais lorsque le niveau sonore dépasse un certain seuil et casse les oreilles, c'est l'effet inverse, il n'y a plus véritablement de plaisir.Les plats proposés choisis étaient simples, sans plus...mais la pizza choisie était elle médiocre! Je n'y reviendrai sans doute pas."
330,janv. 2017,"4,0","un établissement ou l'on se sent bien, un serveur extraordinaire qui s'occupe très bien des clients, une carte très variées il y en a pour tout le monde avec un rapport qualité prix très bien et surtout très bien servis ambiance usine cela change des bouchons lyonnais"
331,févr. 2017,"1,0","Nous avons commandé via UberEATS et il manquait un plat. Nous n'avons eu que le service uber et jamais le restaurant au téléphone. Uber nous demande de repasser commande et qu'ils allaient téléphoner pour que cela passe en priorité et que l'on serait rembourser du plat de la première commande mais pas de la deuxième . A l'arrivée du plat nous constatons qu'aucun geste commercial n'a été fait, même pas une boisson alors que nous l'avions demandé. Bref nous ne recommanderons pas dans ce restaurant qui n'en n'a clairement rien à faire de ses clients !"
332,févr. 2017,"4,0",Le personnel très sympa avec l'accent des cigales ! Une ambiance Jazz une déco très originale. Un repas très bon avec de vrais frites faites maison (le top). Bref très contente de ma soirée.
333,janv. 2017,"3,0","Le cadre est agréable et le personnel accueillant. La salle est grande et l’espace entre les  tables est suffisant.
Le carte est étendue, mon plat (Burger le refuge) était décevant, la viande est plutôt bonne et la cuisson est respecté et l'originalité de remplacé le pain du Burger par des pommes paillassons est bonne mais malheureusement elles manquaient d’assaisonnements et devaient être cuites à l'avance, la sauce reblochon n'était pour moi pas assez présente. Les Frites fraîches sont bonnes . Le dessert (brioche facon pain perdu) est du même niveau, la brioche semble avoir été saisie ""à sec"" et pas trempé dans les oeufs, le lait et le sucre comme un pain perdu."
334,janv. 2017,"2,0","Belle décoration, la salle est agréable, par contre les chaises ne sont pas confortables . Pour la cuisine , ce n'est pas terrible ! C'est une cuisine d'assemblage et surgelés . Cuisine fade et pas d'âme . Décevant "
335,déc. 2016,"4,0","Des plats et des prix corrects, une deco style industriel.
Le soir où nous y sommes allés il y avait un très bon concert de jazz (la musique un peu trop forte pour se faire entendre)
Le top est le personnel très accueillant et souriant avec qui nous avons bien rigolé et qui ont eu une petite attention très sympa pour mon anniversaire.
"
336,janv. 2017,"4,0","Outre la déco que j'ai beaucoup aimé et le service sympa (malgré une petite erreur de commande), nous avons dégusté des burgers originaux et bons. Le pain est remplacé par des pommes paillassons et on peut choisir les accompagnements et changer des éternelles frites. Pour ma part, j'ai pris une fondue de poireaux... le légume pour me donner bonne conscience :)"
337,janv. 2017,"4,0","Nous y sommes aller avec mon conjoint un samedi midi et nous avons été plutôt satisfait. 
Un service rapide.
Des prix corrects.
Petit bémol pour la carte dont le format est trop grand et peu pratique puis surtout assez désorganisé j'ai pas réussi à tout voir avant de faire mon choix. 
Petit coup de coeur pour l'oeuf cocotte au cèpes  en entrée pas chère et très bon. 
Les chaises n'étaient pas les plus confortable qu'il soit mais ça reste correct et le cadre du restaurant était très très jolie. 

Nous y retournerons avec plaisir"
338,janv. 2017,"4,0","J'y suis allé pour déjeuner avec un ami.
L'andouillette grillée avec sa sauce moutarde et ses frites maison étaient délicieuses.
Le service est efficace et la décoration sympa.
J'y retournerai sûrement."
339,déc. 2016,"4,0","J'y suis allé avec ma compagne sans réserver un soir, c'était très bien: le lieu en lui même, le concert de jazz, la nourriture tout à fait correct; ce soir ils étaient un peu speed car il y avait beaucoup de monde, mais j'y suis déjà passé en dehors du rush, ces gens sont bien sympas. j'y retournerai"
340,janv. 2017,"2,0","Le soir du 12 janvier, avec 3 amis, nous avons été déçus par les moules-frites : une partie des moules (drôle d'odeur !?) n'étaient pas ouvertes, faute d'une cuisson suffisante, et les frites servies tièdes étaient si molles que nous en avons laissé.
Impossible d'obtenir du pain pour la personne qui avait choisi la souris d'agneau.
Par prudence nous sommes allés prendre notre dessert ailleurs..."
341,janv. 2017,"4,0","Après un événement sportif, seul resto dans le quartier. Bien accueilli, même si ce fut un peu long pour être placé, la carte est sympa. Les plats sont bons et bien présentés, carte de vins très correcte; Bref bon repas et donc soirée qui s'est terminée très agréablement."
