,Date,Notes,Commentaires
284,déc. 2015,"1,0","Soirée de w.e entre amis (10 personnes), on nous installe sur la mezzanine au milieu de 2 autres groupes de 8-10personnes
au bout de quelques minutes on se prend des reflexions parce qu'on parle trop fort (faut pas déranger les voisins du dessus, les tables d'en bas se plaignent...) tout ca au milieu du brouhaha et de la musique, en meme temps on est dans un BAR !! 
et là, 22h30, alors qu'on a commandé 5 pichets de biere pour 10, on nous refuse la commande de boisson...on avait quand meme chacun pris un plat et je peux vous assurez qu'on était pas en train de danser sur les tables ni vomir par terre !! On comprend clairement que nous ne sommes pas les bienvenus! après un discours un peu houleux avec le serveur il nous offre une tournée de shooter pour se faire pardonner de ne plus vouloir nous servir (parce que c'est la loi de ne pas servir les clients à plus de 0.5g/L d'alcool dans le sang - eh bien tu vas pas le tenir longtemps ton bar!!) cocace donc !!
bref... KAFFEE BERLIN, NIE WIEDER !!"
285,déc. 2015,"1,0","Venu pour boire l'apéro en soirée sur les coups de 19h. Mal accueilli par le serveur pour lequel probablement les formules de politesse semblent facultatives, tout comme simplement regarder ses clients. Tente de nous expédier sur la terrasse extérieure préférant sans doute réserver les places intérieures aux repas. Mois de décembre, ma femme est enceinte de 7 mois, donc demi-tour. Dommage."
286,déc. 2015,"3,0","Très déçue ! Pour raconter la petite anecdote, je suis végétalienne (je ne consomme donc pas de poisson, viande, produits laitiers et oeufs). Heureusement, dans leur carte, il y a un hamburger végétarien ! Mais qui contient du fromage et une sauce contenant des produits laitiers. Je demande donc à ce que les produits laitiers soient retirés. Le serveur, très gentil, me répond que : ""ah oui, je vous en fais un vegan !"". 
Contente, j'y reviens donc l'autre soir et je demande une version vergane. Ce n'était pas le même serveur que la fois d'avant. Il me répond alors : ""ah non c'est pas possible !!"", très froidement. J'ai cru à une blague mais malheureusement ce n'en était pas une. Il réplique alors : ""Ah non mais je rigole pas, ce n'est pas possible !!!"". Je lui explique que son collègue l'avait fait la fois d'avant et il me répond : ""ah oui mais lui il est végétarien, il m'énerve"". 

Visiblement, avec ce serveur, on est sympa uniquement avec les clients qui consomment des produits animaux ! Je précise que je n'ai en aucun cas demandé à payer moins cher du fait du fromage retiré de mon hamburger. Le serveur a finalement bien voulu me le faire mais j'en garde un mauvais souvenir. Il n'a vraiment pas été professionnel !"
287,nov. 2015,"3,0","Les salades ne sont pas données et surtout pas copieuses du tout . Deux tranches de pain de 2cm et un morceau minuscule de bûche de chèvre on n'appelle pas ça un toast au fromage de chèvre ...tout ça pour 9€ la salade ..
Les burgers sont moyens , à part le steak je ne sentais pas le goût d'autre chose . Les bagels sont ok surtout le indisch.
Il y a LARGEMENT mieux à Lyon pour 15€ le déjeuner .
Le service est moyen aussi , pas toujours très aimable quand il y a du monde ."
288,nov. 2015,"5,0","On adore : la bière allemande bien choisie, les cocktails explosifs (mention spéciale au zombie !!!), l'ambiance, les bagels et burgers préparés minutes (mention spéciale pour le Feliz, mon préféré!!!)
Le staff est au top !
C'est notre cantine !"
289,nov. 2015,"5,0","Plusieurs fois que je me rend au Kafee Berlin et chaque fois c'est un bon moment. Cadre très agréable, serveur sympa et efficace. Très bon bagels et le carrot cake est à tomber."
290,nov. 2015,"2,0","2 afterwork dans la même semaine et 2 mauvaises expériences :

Première : 2 bières disponible sur les 4 en pression, impression de déranger la serveuse, qui revenait chercher la carte de la nourriture sans nous demander dès qu'on allait la chercher

Deuxième : toujours que 2 bières disponibles sur 4. Pour fumer en terrasse : ils ne faut pas être debout avec une biere donc assis, la chaise ne doit pas dépasser de l'espace du bar et ne doit pas être dos au trottoir.  Serveur exécrable, tout comme la serveuse

Ce bar est beau, la bière est bonne mais l'accueil passe avant tout et ici il fait fuir."
291,oct. 2015,"4,0","Nous avons manger un vendredi soir. Bonne bières et cocktail, les assiettes sont copieuses et bonne.
Les serveurs sont très agréable.
L'ambiance est chaleureuse!
Peut être un peu bruyant parfois et service un peu long. 
Endroit au top sur Lyon !   "
292,sept. 2015,"4,0","Enfin un bar où l'on sert de la weiss bier à Lyon... on ne s'y trompe pas on est en Allemagne ! La déco du bar est orginale, on peut y manger de très bons bagels et salades et les desserts sont délicieux. Ajouter à ça des serveurs sympas. Que demander de plus ? Ah si, le service en terrasse n'est pas toujours assuré et il faut parfois se déplacer mais on va volontiers au bar."
293,sept. 2015,"3,0","Situé à proximité de la fac ( manufacture des tabacs), c est surtout un bar pour les étudiants. Le choix de bière est très varié et elles sont très bonnes ! Niveau restauration : c est plutôt bon mais peu être un peu cher -10€ en moyenne pour un bagel. La deco est top. Accueil souriant. On recommande pour un apéro entre amis ! "
294,sept. 2015,"4,0","Très bonne ambiance au Kaffee Berlin. C'est chaleureux, c'est convivial, c'est agréable, on s'y sent bien et on profite de la bière. Décoration original, serveurs agréables, ambiance décontractée. Idéal pour se poser entre amis un soir. 
Le seul hic, c'est l'attente pour manger donc pas idéal pour ceux qui veulent manger sur le pouce. Mais quand on vient pour passer un moment entre amis, on n'y fait pas trop attention. Il ne faut juste pas être pressé !"
295,sept. 2015,"4,0","Bons bagels, bières originales, cadre moderne, personnel chaleureux et commerçant. Bref petit resto de ""fat food"" à  recommander "
296,sept. 2015,"1,0","Les boissons sont originales et exclusive mais pour manger beaucoup trop long! !!!
1h30 pour 2 bières et 1 Bagel!!!!"
297,juil. 2015,"5,0","J'ai eu une période où j'y allais tous les vendredis soirs, mais ma conscience m'a convaincue d'arrêter ! 
Les baggles sont excellents, surtout le kreusberg 36, et les potatoes....c'est juste un délice ! les meilleures que j'ai mangé de ma vie !
L'ennui c'est que c'est souvent rempli de monde !!
"
298,août 2015,"5,0","Très bon accueil, serveur sympa. Nous étions à l'intérieur, la déco est vraiment belle.
La bière allemande est top !"
299,déc. 2014,"3,0","Nourriture et boissons correctes pour cette brasserie. Ambiance estudiantine agréable, mais n'y allez pas pour discuter c'et carrément impossible, il faut beugler!!!"
300,août 2015,"5,0","Très bonne ambiance (peut-être un peu bruyante parfois pour certaines personnes).
Très bons bagels et bonnes bières originales allemandes !
Je recommande !
"
301,juil. 2015,"4,0","Nous y avons mangés un soir: malheureusement nous n'avons pas pu être placé sur la terrasse car le serveur nous a dit qu'il n'y avait plus de places libres alors que certains clients étaient que deux et occupaient une table de quatre. 
C'est le seul point négatif que j'ai trouvé à cet endroit. 
J'ai commandé un burger qui était très bon mais j'aurai du prendre (et je conseille) une spécialité de la maison: bagels, saucisses... 
Je recommande ce lieu pour des amis car l'ambiance est sympa. "
302,mars 2015,"4,0","Le Kaffee Berlin est une excellente adresse pour manger des bons Bagels et boire des bières originales ! 
Les prix pratiqués sont un peu chers à mon goût mais il est indéniable que la qualité y est ! 
Je recommande"
303,juin 2015,"4,0",Bagels de qualité et bières sympathique le tous dans un cadre Berlinois moderne. Recommande chaudement ce restaurant dont les prix sont peu cher au vu des prestations offertes
304,mai 2015,"4,0",J'aime cet endroit. L'ambiance est sympa. Bon et efficace ! Rien à rajouter. Je vous dit à bientot !
305,juin 2015,"5,0","Agréable déjeuner entre copines. Cadre très sympa. Choix de bagels varies et très bon. Tiramisu et fondant au chocolat sont juste parfait. 
A revisiter sans hésiter. "
306,déc. 2014,"3,0","Vu de l'extérieur, la déco semble très sympa et attirante. Une fois à l'intérieur la déco crée effectivement une ambiance cool et détendue mais à l'heure du déjeuner (envahi par les étudiants), il règne un grand brouhaha. 

La carte est sympa à vu d'oeil mais un peu moins dans l'assiette. Le restau surf sur la tendance Bagel (que j'affectionne tout particulièrement). Mon affection sur les bagels affectent d'ailleurs mon jugement. En effet, si les composition de bagel proposées sont ""fun"", elles sont pour moi trop loin des recettes traditionnelles de bagel et le pain lui est bien trop épais. 

Enfin (comme partout en France) le prix des Bagels est trop élevé mais on peut se consoler avec la quantité dans l'assiette qui est bien au rendez  vous.

Par contre, gros point négatif : le prix de la bière !"
307,août 2014,"4,0","Un peu cher, mais le cadre reste sympa, la nourriture très bonne aussi! 
Pour manger ou boire un verre, ça reste un classique dans le quartier. 
Dommage car il y a souvent du monde et on est un peu moins à l'aise. 
Lieu à recommander !
Maxime"
308,mars 2015,"4,0","Pause déjeuné : avec des copines, on file pour le Kaffee Berlin, où aucune de nous quatre n'a jamais mis les pieds.
Très vite, on nous prévient que le service risque d'être un peu long : la bonne humeur du serveur ne nous rebute pas, et on décide d'attendre un peu. 5 minutes plus tard, on a une table. Le repas arrive assez vite : et on mange bien ! Pour moi, un ""bagel du jour"", avec du bacon et du poulet pané. Un régal ! Le burger est fourni et bon, le tout accompagné de frites. Et même si c'était très copieux... on commande un dessert.
Pour ma part, je n'ai pas fini ma tarte à la praline (même si elle est bonne, mais trop sucrée à mon gout!), mais mes copines ont dévoré leurs cheesecakes.

Je recommande, le service est très vraiment sympa et accueillant !"
309,NA,"4,0",Endroit fort sympathique pour boire un verre ou manger un bout entre amis ou en couple! Service nickel et avec le sourire 
310,févr. 2015,"5,0","Les bagels sont très bons, les frites maisons et super bonnes et le tout est assez copieux ! Avec une bonne bière allemande ça passe encore mieux, même si ça fait tout de même assez cher pour un repas ""sur le pouce"". L'ambiance est sympa, tout comme la déco vintage, l'équipe jeune et dynamique ! Pensez à réserver, c'est vite complet ! Je recommande."
311,sept. 2014,"4,0","Super concept, bons produits (burgers & frites à tomber), une équipe jeune et chaleureuse, un service au niveau, pour une addition modérée (moins cher et mieux que Ninkasi). 
Allez-y les yeux fermés"
312,nov. 2014,"4,0","Restaurant/bar/café branché. Agréable entre amis ou même en couple, sympa pour manger un bout et boire une bière. On n'y va pas pour manger gastro bien évidemment. Mais les plats sont acceptables et copieux, les bagels sont corrects pour environ 8e. Les potatoes servies avec sont très bonnes. La clientèle est jeune et la musique est très présente."
313,NA,"4,0",Bon accueil ! Decor sympathique. J ai nanger une choucroute. très bonne et correcte au niveau des proportions. 11euros avec une bière ... 
314,janv. 2015,"1,0","Le rapport qualité prix est horrible!
7€ un bagel, sec, rien dedans, avec une pauvre currywurst (2€ en Allemagne, mais il doit y avoir de sacrés droits de douane pour que le prix soit multiplié par 3,5 entre la Bundesrepublik et ici...)
la deco, cool en revanche, les bières, ça va... mais honnêtement, le tarif de la nourriture...
POur avoir vécu en Allemagne, je déconseille vivement!"
315,déc. 2014,"4,0","Les hamburgers sont très bons et les frites aussi, on en sort rassasié pour un prix raisonnable :) !
Les serveurs sont très sympas. 

Petit bémol : Victime de son succès la salle est vite pleine, on est pas super bien assis, on est serré les uns aux les autres et c'est très bruyant. 
De plus l'attente est longue lorsqu'il y a du monde mais ça ils n'y peuvent rien ^^ . 

Ce petit bémol prouve que leur cuisine est excellente et j'y retournerai en ayant réservé au préalable :)"
316,déc. 2014,"5,0","Un décor très sympa tout comme l'accueil. Par contre la salle est vite bruyante.
Un très beau choix de bière allemande. Un serveur qui préfère vous signaler qu'il vient juste de refaire le plein d'une bière au frais plutôt que vous la servir tiède.
Des bagels variés et très copieux pour un prix raisonnable.
Et pour finir un carrot cake léger et bien équilibré."
317,nov. 2014,"5,0","Un accueil chaleureux le service très rapide et des serveurs super souriants. 
On y mange très bien et en plus c'est pas chère autour de 8€ le bagel+frite. Les bières sont atypiques et très bonne.
Allez-y n'hésitez pas !"
318,NA,"5,0","Suite à une erreur de la part du personnel notres réservation pour 6 n'avait pas été prise en compte, mais le personnel c'est arrangé pour nous trouver une table pour 6 alors que la salle était pleine ! 
Des bagels délicieux, pour un prix plus que raisonnable pour des étudiants, je recommande fortement ! "
319,nov. 2014,"4,0","Pour avoir testé sur Lyon plusieurs enseignes et différentes recettes, je préfère de loin les bagels servis au Kaffee Berlin ! Consistants mais raffinés en goût, on en a pour son argent (compter entre 7 et 8€ le bagel et son accompagnement : salade ou potatoes).
J'ai pu découvrir là bas les bières allemandes, moi qui ne jurait que par les belges. Il y a aussi des cocktails et autres boissons spéciales (limonade allemande par exemple).
Auparavant, le concept était plus électro (avec dj), événements et projections, et j'ai l'impression qu'avec le changement de propriétaire, l'ambiance, toujours à la cool, s'est concentrée sur l'aspect bar/restaurant du lieu.
Pris d'assaut par les étudiants, penser à réserver si venue en groupe ou à éviter les heures de pointes si vous voulez avoir de la place.
Le plus : l'été une terrasse s'offre à vous !"
320,NA,"5,0","J y vais régulièrement je n ai jamais été déçue , la ils ont rénové donc un espace un peu plus grand sur la mezzanine . On prend toujours des bugels la j ai testé le asiatisch pas mal mais froid comme les autres de la table . Donc dommage.  Mais entre potes c est sympa"
321,oct. 2014,"5,0","Ce café a tout pour plaire : un cadre sympa, des plats très copieux (mention spéciale aux bagels délicieux), un large choix de bières, et, surtout, les prix sont très corrects. Une très bonne adresse pour une soirée entre amis (oui n'y allez pas avec belle-maman, c'est bruyant et les tables sont très serrées). Top."
322,NA,"4,0","Idéal pour passer un bon moment entre amis ! 
Pour y manger : baggles delicieux ou pour y boire un coup : large choix de bière... C'est toujours un bon moment ! 
Un petit peu bruyant mais bonne ambiance ! 
Un conseil : pensez a reserver !
Bon rapport qualité/prix ! 
Je recommande !!!!!!! :-) "
323,NA,"4,0","Une jolie déco, de bons potatoes croustillants et des bons bagels, de bonnes bières également ! Mais dommage que le bagel me soit arrivé froid dans l'assiette...
"
324,sept. 2014,"4,0","Super adresse pour déguster de très bonnes bières allemandes en bouteille et également manger un bagel ou un burger, accompagné de potatoes savoureuses !

Personnel sympathique et ambiance rétro-allemande étonnante !"
325,juil. 2014,"5,0",Je vous conseille de tester les burgers-bagels qui sont juste délicieux ! Un large choix de bières pour une soirée entre potes c'est top!!
326,juin 2014,"4,0","On vient pour passer des soirées arrosées aux bières Allemandes à coup de mix deep house/techno allemande, non sans commander leurs fameux Bagels. Le service est long mais on a le temps. A voir si la qualité perdure avec le changement de propriétaire."
327,mai 2014,"5,0","A deux pas de l'université et des bureaux, ce petit resto propose à un très bon rapport Qualité/ Prix des bagels fabuleux et originaux et de bonnes bières allemandes, le tout servi par un personnel très sympa !"
328,juin 2014,"4,0","Les ""Bagels"" sont très bon ,bien garni et que dire de leurs ""Potatoes"" . L'ambiance est bonne, la déco est originale.
Le seul bémol est le temps d'attente un peu trop long a mon gout.
Je vous le conseil tout de même."
329,mars 2014,"3,0","Situé à deux pas de l'Université Lyon 3 et parfait pour ceux qui veulent déjeuner en évitant le Mcdo et les ""sandwichs"" et autres ""paninis"" fades, aux ingrédients bas de gamme  à un prix élevé pour ce qui est sensé être à la base pour les étudiants (fauchés). Le cadre du café est très sympa, les serveurs aimables, le service est parfois un peu lent et l'endroit est très souvent bondé, donc c'est la course pour prendre les tables à midi. Les bagels sont bons mais les quantités sont petites et le prix un peu élevé. Cependant on y mange plutôt bien et il y a du choix concernant les boissons."
330,avr. 2014,"4,0","Cadre sombre et agréable, un bruit pas possible, on s'entend à peine parler. Quatre ou cinq visites et toujours ravie d'y aller. Pourtant il est si difficile de trouver une place et de s'entendre, ruhe les loulous. la currywurst est chère en somme (+ de 4€) mais attractive, les cocktails très soignés, originaux et pas si chers. Les bagels très bons (le Gibraltar...), le service aimable, souriant. Donc on y retourne malgré le besoin de mégaphone."
331,NA,"3,0","Pas mal situé, a deux pas de la fac et de ses étudiant(e)s.
Mais un peu cher pour la qualité et surtout attente très très très longue...
Pour être aller a Berlin je préfère l'original!"
332,févr. 2014,"4,0","Un restaurant dans lequel on peut bien mangé à moins de 10€ à Lyon, ce n'est pas si courant ! Rapport qualité/prix satisfaisant dans ce lieu prit d’assaut les midis par les étudiants de la faculté voisine. Produit frais et service correct. 
Petit bémol: salle unique au rez-de chaussé très bruyante, petite salle au 1er étage très exiguë. De plus, la terrasse donne directement sur le bruyant et très circulé cours Albert Thomas."
333,sept. 2013,"5,0","Cet endroit est parfait aussi bien pour une bière entre amis que de manger avec sa copine. Cadre travaillé façon berlinoise, musique éléctronique,bagels accompagné de délicieuses potatoes , rapport qualité/prix excellent.
Enfin, un endroit des plus agréables, je ne compte même plus le nombre de fois où j'y suis allé, je vous souhaite un bon moment et un bonne appétit !"
334,nov. 2013,"4,0","Enfin un vrai Kaffée à la berlinoise, décors en allemand, bières allemandes, et Currywurst ! 
L'ambiance est bonne toujours de la bonne musique electro/hip-hop, le personnel est très sympathique. Par contre pour vous poser tranquillement évitez de vous y rendre vers 18h, le café sera blindé d'étudiants.

Les bagels sont excellents, le pain est bon et les menus sont aussi bien variés. Chaque menu est accompagné de potatoes vraiment bonnes.
Par contre pour la Currywurst, la ""tradition"" veut qu'elle soit coupée en morceaux puis mise en sauce au curry, ici la Wurst est directement servie entière avec la sauce, dommage sinon elle serai parfaite !"
335,sept. 2013,"4,0","Un lieu et une déco industrielle sympa. Nous sommes venu un vendredi soir a 3 pour 20h sans reservation, en plus d'être bien reçu les plats sont copieux, bon et tout ça pour un tarif contenu!!"
336,août 2013,"5,0","Très sympathique,  bonne ambiance,  tarifs abordables. Un endroit agréable pour retrouver des amis tout en restant dans le quartier et sans devoir se déplacer plus loin.a conseiller vivement. "
337,mars 2013,"4,0","Amateurs de bières, plutôt que d'aller au Ninkasi c'est ici que vous devez venir siroter une petite binouse après le travail. En route pour le métro en sortant de Lyon III  c'est comme si les fûts de ce Kaffee vous attiraient inévitablement dans les fauteuils old school.

Des bières de toutes contenances, de toutes provenance, une musique très agréable et une grande blonde (la serveuse, pas la bière). 

Etape obligatoire en sortant des cours !"
338,juin 2024,"4,0","Déjeuné ici, le menu était assez basique, mais les burgers que nous avons commandés étaient très savoureux et fraîchement faits. Grand choix de boissons aussi. 
Situé dans un quartier animé entre la rue commerçante et la rivière Saône. Super ambiance."
339,juil. 2017,"4,0",Nous avons déjeuné ici sous un soleil de plomb. La salade de poulet était copieux et savoureux. Avec une grande sert de poulet. Nous avons appelé notre avec une bouteille de vin blanc des Côtes du Rhône. Juste ce dont nous avions besoin.
340,avr. 2017,"5,0","Nous avons dîné un soir à Berlin Kaffee, car c'est ce que nous avons trouvé tout en se promenant. Il est situé dans une rue animée avec d'autres restaurants. Alors que la plupart des clients n'ont commandé des hamburgers (qui a l'air très bien, nous avions une entrecôte, le steak du bœuf et ils étaient tous les deux délicieux. Les prix étaient raisonnables aussi. La bière était super. On avait demandé à avoir un menu en anglais et il n'y en avait pas mais le personnel a été très gentil et a traduit tout pour nous. Très bon hôtel, je vous le recommande !"
341,mars 2017,"5,0",Sans aucun doute un bon endroit pour avoir un Biergarten et un délicieux hamburgers. Le serveur était sympa et parlait bien anglais. Pas cher du tout.
342,oct. 2016,"5,0",La nourriture n'est pas cher et les portions sont énormes pour un restaurant. L'hôtel se situe à quelques pas de la rue piétonnière bien que la rue Mercière. Je recommande vivement cet hôtel.
343,juil. 2015,"4,0","Un super endroit pour partager un bagel à Lyon. L'ambiance est cool, les prix sont assez bas. La terrasse en été est rapidement complet."
344,NA,"5,0","Il y avait un très bon déjeuner là sur la terrasse. L'EBC avec du porc était génial! Elle était occupée, il y a plein de gens qui ont dû être refusées à l'heure du déjeuner. Il semble être un endroit populaire pour les étudiants de l'université d'à côté."
